review_text,rating,label
"When my 8 year old asked for ""skate shoes"", I could only picture AirWalks or Vans (which are cute, but don't fit their wide feet well). I began searching and found these. They are not just skate shoes, but also adorable and good, Adidas quality.",5,0
Been wearing these for a while now and they hold up well!!! brilliant buy overall!!!,5,1
"Bought these shoes for my great niece. They fit well and are comfortable. She absolutely loves them. She's a picky little princess, so it's always a gamble getting her clothing or shoes. These shoes, however, she really loves.",5,0
Purchased these for a trip and they did not disappoint!!! Very amazing from day one!!!,5,1
"Brand new, a little tight first time wearing them, but after about 3 wears, fit just fine.",5,0
They are too narrow and they run about a half size too small.  They are also very stiff and not comfortable,2,0
Cannot say enough good things about these sneakers. Sturdy material and soft comfort.,2,1
I got these usually have no problem with puma shoes but these are a  little on a small side ordered a 9 but feels like a 8.5. I have blister under my ankle bone on both feet  the tops of my toes hurt from wearing these.,1,0
Exactly as described and comfortable,5,0
"Great comfortable shoes that keep your feet cool, with great cushioning and bounce in every step!",5,0
Great quality shoe. Love Bloch! Order one size smaller than street shoe size.,5,0
Decent canvas shoes for the cost.,4,1
Perfectly as expected & resquested. Asé.,5,0
"This is my third DPR, and at first was not sure, then I got a second pair after I wore out the other ones.  Then I realized these are great.  I used them for weight pack rucking and I have not complains.  The hear support is perfect, as it's more support on the sides, rather then the back (which relieves any achilles irritation).  I wish Adidas would update, but I guess that is not the case.",5,0
Amazing cross-trainers that exceed all expectations. The comfort level is incredible.,5,1
So I've never spwnt more then 25.00 on a pair of shoes and ive always just bought shoes from walmart i can honestly say thisbwas worth the money and i will never by a pair of shoes from walmart,5,0
Wouldn't recommend for hiking.,2,1
Terrible quality trail shoes. The material is flimsy and the fit is bulky.,2,1
Very stylish very stylish very stylish I like the shoes Very stylish,5,1
I wanted a nice tennis shoe for the fall and this fit the bill. I love the colors and they're comfortable too. I listened to the other buyers and bought a smaller size to be safe. I wear a 7 and bought it in a 6.5 and it's a good fit.,5,0
"Everyone has Birkenstocks and I wanted something a little different, and I love Sorel shoes, so I gave these a try.  They are super comfortable and cute, though I have wide feet and this style is not flattering to my specific feet.  But I don't care.  We are living through a pandemic and I want comfort.  And I can see beyond the ugliness of my feet to appreciate the beauty of these shoes.  Highly recommend!  Fit true to size.",5,0
just not as comfortable as they should be,3,0
These are without question the most breathable moccasins ever manufactured on this planet.,5,1
very perfect and perfect,5,1
I got a size 11 and had to send them back. Couldn't even get my foot in them. Overall they're a cute shoe. But won't work for me!,2,0
"The fit is soooo narrow! I have a wider foot, but even if I didn't it wouldn't fit because the seam by the toes fits right on the bone by your big toe and it is extremely painful to just put on. The quality looks good, but I wouldn't have a clue how they actually work because of the fit. Returned them",2,0
Second pair of Sanuk yoga slings for kiddo.  She loves the ease and cute style.,5,0
They do the job.,5,1
Stunning design and flexible material. These shoes are a great investment.,2,1
Absolutely love these flip flops. After receiving my initial order I placed a second order of two more colours.,5,0
I regret buying these basketball shoes. They are slippery and my soles ache after wearing them.,1,1
I regret buying these gym shoes. They are clunky and my feet ache after wearing them.,1,1
Stitching came apart after a couple of weeks. These are the most fragile running shoes ever.,2,1
Disappointed in these. Size runs very small and inside space where foot goes is very short. Also description says grey with hint of blue but they are grey and lilac purple. Returned.,3,0
"Great shoe, great fit, a no brainer buy.",5,0
These sports shoes are fine.,4,1
very light and cozy,5,0
I have found them very comfortable.,5,0
"Save your money. These walking shoes are rough, uncomfortable, and not suitable for commuting.",2,1
"Nice boots. They are a gift for my son, I am very pleased with these beautiful boots! This type of boot comes with the concealed, carry option which was unexpected, but cool.",5,0
I needed these for physical therapy & I'm very satisfied. I usually wear a 7.5M & I bought a 7W & they are fine!,5,0
this track shoes ruined my family vacation. my children cried when they saw me wearing them. they are so painful it hurts my soul.,1,1
